gene/TE	count	sample
"gene_6894"	50538	W12MR1
"gene_6895"	13743	W12MR1
"gene_6896"	14366	W12MR1
"gene_6897"	6506	W12MR1
"gene_6898"	1243	W12MR1
"gene_6899"	2395	W12MR1
"gene_69"	30	W12MR1
"gene_690"	1554	W12MR1
"gene_6900"	11982	W12MR1
"gene_6901"	218	W12MR1
"gene_6902"	5802	W12MR1
"gene_6903"	67	W12MR1
"gene_6905"	40	W12MR1
"gene_6906"	0	W12MR1
"gene_6907"	169	W12MR1
"gene_6908"	124	W12MR1
"gene_6909"	78	W12MR1
"gene_691"	4534	W12MR1
"gene_6911"	18353	W12MR1
"gene_6912"	310	W12MR1
"gene_6913"	1463	W12MR1
"gene_6914"	581	W12MR1
"gene_6915"	362	W12MR1
"gene_6916"	1055	W12MR1
"gene_6917"	634	W12MR1
"gene_6918"	3	W12MR1
"gene_6919"	203	W12MR1
"gene_692"	9429	W12MR1
"gene_6920"	2302	W12MR1
"gene_6921"	194	W12MR1
"gene_6922"	4786	W12MR1
"gene_6923"	629	W12MR1
"gene_6924"	688	W12MR1
"gene_6925"	1899	W12MR1
"gene_6926"	3375	W12MR1
"gene_6927"	325	W12MR1
"gene_6928"	3861	W12MR1
"gene_6929"	136	W12MR1
"gene_693"	22506	W12MR1
"gene_6930"	1108	W12MR1
"gene_6931"	801	W12MR1
"gene_6932"	19588	W12MR1
"gene_6933"	6864	W12MR1
"gene_6934"	198	W12MR1
"gene_6935"	51	W12MR1
"gene_6936"	5683	W12MR1
"gene_6937"	21402	W12MR1
"gene_6938"	5138	W12MR1
"gene_6939"	208	W12MR1
"gene_694"	1143	W12MR1
"gene_6940"	4518	W12MR1
"gene_6941"	1061	W12MR1
"gene_6942"	1747	W12MR1
"gene_6943"	7359	W12MR1
"gene_6944"	353	W12MR1
"gene_6945"	17983	W12MR1
"gene_6946"	5774	W12MR1
"gene_6947"	0	W12MR1
"gene_6948"	2621	W12MR1
"gene_6949"	1213	W12MR1
"gene_695"	3112	W12MR1
"gene_6950"	806	W12MR1
"gene_6951"	1088	W12MR1
"gene_6952"	2402	W12MR1
"gene_6953"	2699	W12MR1
"gene_6954"	449	W12MR1
"gene_6956"	2535	W12MR1
"gene_6957"	341	W12MR1
"gene_6958"	932	W12MR1
"gene_6959"	3439	W12MR1
"gene_696"	2052	W12MR1
"gene_6960"	1271	W12MR1
"gene_6961"	3325	W12MR1
"gene_6962"	845	W12MR1
"gene_6963"	16	W12MR1
"gene_6964"	37	W12MR1
"gene_6965"	3285	W12MR1
"gene_6966"	1011	W12MR1
"gene_6967"	1896	W12MR1
"gene_6968"	302	W12MR1
"gene_6969"	229	W12MR1
"gene_697"	7921	W12MR1
"gene_6970"	990	W12MR1
"gene_6971"	1955	W12MR1
"gene_6972"	102427	W12MR1
"gene_6973"	835	W12MR1
"gene_6974"	5000	W12MR1
"gene_6975"	1733	W12MR1
"gene_6976"	1375	W12MR1
"gene_6977"	3767	W12MR1
"gene_6978"	891	W12MR1
"gene_6979"	3480	W12MR1
"gene_698"	568	W12MR1
"gene_6980"	937	W12MR1
"gene_6981"	6839	W12MR1
"gene_6982"	882	W12MR1
"gene_6983"	8105	W12MR1
"gene_6984"	4343	W12MR1
"gene_6985"	4604	W12MR1
"gene_6986"	4106	W12MR1
"gene_6987"	1427	W12MR1
"gene_6988"	8	W12MR1
"gene_6989"	497	W12MR1
"gene_699"	2105	W12MR1
"gene_6990"	1049	W12MR1
"gene_6991"	16578	W12MR1
"gene_6992"	5500	W12MR1
"gene_6993"	13017	W12MR1
"gene_6994"	1340	W12MR1
"gene_6995"	7539	W12MR1
"gene_6996"	6737	W12MR1
"gene_6997"	48	W12MR1
"gene_6998"	3483	W12MR1
"gene_6999"	863	W12MR1
"gene_7"	180	W12MR1
"gene_70"	73	W12MR1
"gene_700"	1246	W12MR1
"gene_7000"	3008	W12MR1
"gene_7001"	10260	W12MR1
"gene_7002"	2705	W12MR1
"gene_7003"	1894	W12MR1
"gene_7004"	4972	W12MR1
"gene_7005"	73	W12MR1
"gene_7006"	7197	W12MR1
"gene_7007"	3102	W12MR1
"gene_7008"	3717	W12MR1
"gene_7009"	4856	W12MR1
"gene_701"	22820	W12MR1
"gene_7011"	2655	W12MR1
"gene_7012"	1197	W12MR1
"gene_7013"	553	W12MR1
"gene_7014"	5131	W12MR1
"gene_7015"	1810	W12MR1
"gene_7016"	34	W12MR1
"gene_7018"	6047	W12MR1
"gene_7019"	1926	W12MR1
"gene_702"	301	W12MR1
"gene_7020"	74	W12MR1
"gene_7021"	79	W12MR1
"gene_7022"	1363	W12MR1
"gene_7023"	1	W12MR1
"gene_7024"	54	W12MR1
"gene_7025"	402	W12MR1
"gene_7026"	187	W12MR1
"gene_7027"	1717	W12MR1
"gene_7028"	4015	W12MR1
"gene_7029"	2822	W12MR1
"gene_703"	128	W12MR1
"gene_7030"	1861	W12MR1
"gene_7031"	3691	W12MR1
"gene_7032"	865	W12MR1
"gene_7033"	2161	W12MR1
"gene_7034"	1917	W12MR1
"gene_7035"	1909	W12MR1
"gene_7036"	7436	W12MR1
"gene_7037"	3626	W12MR1
"gene_7038"	3951	W12MR1
"gene_7039"	65	W12MR1
"gene_704"	512	W12MR1
"gene_7040"	603	W12MR1
"gene_7041"	1845	W12MR1
"gene_7042"	7942	W12MR1
"gene_7043"	209	W12MR1
"gene_7044"	2040	W12MR1
"gene_7045"	311	W12MR1
"gene_7046"	1172	W12MR1
"gene_7047"	1983	W12MR1
"gene_7048"	9371	W12MR1
"gene_7049"	2754	W12MR1
"gene_705"	38560	W12MR1
"gene_7050"	4703	W12MR1
"gene_7051"	7870	W12MR1
"gene_7052"	4103	W12MR1
"gene_7053"	385	W12MR1
"gene_7054"	2107	W12MR1
"gene_7055"	7919	W12MR1
"gene_7056"	2023	W12MR1
"gene_7057"	7201	W12MR1
"gene_7058"	2813	W12MR1
"gene_7059"	22	W12MR1
"gene_706"	62	W12MR1
"gene_7060"	146	W12MR1
"gene_7061"	174	W12MR1
"gene_7062"	120	W12MR1
"gene_7063"	2785	W12MR1
"gene_7064"	745	W12MR1
"gene_7065"	954	W12MR1
"gene_7066"	6762	W12MR1
"gene_7068"	1580	W12MR1
"gene_7069"	1756	W12MR1
"gene_707"	3200	W12MR1
"gene_7070"	84	W12MR1
"gene_7071"	37	W12MR1
"gene_7072"	89	W12MR1
"gene_7073"	221	W12MR1
"gene_7074"	6137	W12MR1
"gene_7075"	917	W12MR1
"gene_7076"	875	W12MR1
"gene_7077"	10228	W12MR1
"gene_7078"	14690	W12MR1
"gene_7079"	7673	W12MR1
"gene_708"	272	W12MR1
"gene_7080"	508	W12MR1
"gene_7081"	8	W12MR1
"gene_7082"	167	W12MR1
"gene_7083"	65	W12MR1
"gene_7084"	932	W12MR1
"gene_7085"	11810	W12MR1
"gene_7086"	9	W12MR1
"gene_7087"	12	W12MR1
"gene_7088"	105	W12MR1
"gene_709"	3838	W12MR1
"gene_7090"	1113	W12MR1
"gene_7091"	3008	W12MR1
"gene_7092"	2405	W12MR1
"gene_7093"	2918	W12MR1
"gene_7094"	102	W12MR1
"gene_7095"	63	W12MR1
"gene_7096"	6	W12MR1
"gene_7097"	911	W12MR1
"gene_7098"	116	W12MR1
"gene_7099"	15	W12MR1
"gene_71"	12	W12MR1
"gene_710"	34	W12MR1
"gene_7100"	10715	W12MR1
"gene_7101"	1993	W12MR1
"gene_7102"	2204	W12MR1
"gene_7103"	546	W12MR1
"gene_7104"	2200	W12MR1
"gene_7105"	207	W12MR1
"gene_7106"	1325	W12MR1
"gene_7107"	208	W12MR1
"gene_7108"	6809	W12MR1
"gene_7109"	1173	W12MR1
"gene_711"	1750	W12MR1
"gene_7110"	799	W12MR1
"gene_7111"	28135	W12MR1
"gene_7112"	2618	W12MR1
"gene_7113"	1	W12MR1
"gene_7114"	1335	W12MR1
"gene_7115"	2163	W12MR1
"gene_7116"	99	W12MR1
"gene_7117"	115	W12MR1
"gene_7118"	898	W12MR1
"gene_7119"	402	W12MR1
"gene_712"	2933	W12MR1
"gene_7120"	4863	W12MR1
"gene_7121"	1284	W12MR1
"gene_7122"	446	W12MR1
"gene_7123"	2051	W12MR1
"gene_7124"	1462	W12MR1
"gene_7125"	6671	W12MR1
"gene_7126"	13	W12MR1
"gene_7127"	360	W12MR1
"gene_7128"	0	W12MR1
"gene_7129"	0	W12MR1
"gene_713"	3107	W12MR1
"gene_7130"	0	W12MR1
"gene_7131"	0	W12MR1
"gene_7132"	48	W12MR1
"gene_7133"	2201	W12MR1
"gene_7134"	2408	W12MR1
"gene_7135"	4826	W12MR1
"gene_7136"	4787	W12MR1
"gene_7137"	63	W12MR1
"gene_7138"	6	W12MR1
"gene_7139"	3	W12MR1
"gene_714"	736	W12MR1
"gene_7140"	4	W12MR1
"gene_7141"	715	W12MR1
"gene_7142"	734	W12MR1
"gene_7143"	11817	W12MR1
"gene_7144"	9321	W12MR1
"gene_7145"	674	W12MR1
"gene_7146"	740	W12MR1
"gene_7148"	5	W12MR1
"gene_7149"	3	W12MR1
"gene_715"	168	W12MR1
"gene_7150"	869	W12MR1
"gene_7151"	275	W12MR1
"gene_7152"	20	W12MR1
"gene_7153"	547	W12MR1
"gene_7154"	0	W12MR1
"gene_7155"	7	W12MR1
"gene_7156"	525	W12MR1
"gene_7157"	3	W12MR1
"gene_7158"	1574	W12MR1
"gene_7159"	622	W12MR1
"gene_716"	1699	W12MR1
"gene_7160"	856	W12MR1
"gene_7161"	3	W12MR1
"gene_7162"	3	W12MR1
"gene_7163"	791	W12MR1
"gene_7164"	0	W12MR1
"gene_7165"	0	W12MR1
"gene_7166"	69	W12MR1
"gene_7167"	13656	W12MR1
"gene_7168"	3695	W12MR1
"gene_7169"	5	W12MR1
"gene_717"	1819	W12MR1
"gene_7170"	81	W12MR1
"gene_7171"	4	W12MR1
"gene_7172"	86	W12MR1
"gene_7173"	0	W12MR1
"gene_7174"	1	W12MR1
"gene_7175"	844	W12MR1
"gene_7176"	84	W12MR1
"gene_7177"	74	W12MR1
"gene_7178"	3	W12MR1
"gene_7179"	23	W12MR1
"gene_718"	682	W12MR1
"gene_7180"	166	W12MR1
"gene_7181"	58	W12MR1
"gene_7182"	0	W12MR1
"gene_7183"	14	W12MR1
"gene_7184"	116	W12MR1
"gene_7185"	0	W12MR1
"gene_7186"	26	W12MR1
"gene_7187"	3	W12MR1
"gene_7188"	3	W12MR1
"gene_7189"	5	W12MR1
"gene_719"	118	W12MR1
"gene_7190"	1	W12MR1
"gene_7191"	2	W12MR1
"gene_7192"	0	W12MR1
"gene_7193"	11	W12MR1
"gene_7194"	0	W12MR1
"gene_7195"	4773	W12MR1
"gene_7196"	660	W12MR1
"gene_7197"	975	W12MR1
"gene_7198"	1626	W12MR1
"gene_7199"	1974	W12MR1
"gene_72"	0	W12MR1
"gene_720"	3737	W12MR1
"gene_7200"	12448	W12MR1
"gene_7201"	107	W12MR1
"gene_7202"	590	W12MR1
"gene_7203"	53	W12MR1
"gene_7204"	4687	W12MR1
"gene_7205"	607	W12MR1
"gene_7206"	3752	W12MR1
"gene_7207"	3012	W12MR1
"gene_7208"	1	W12MR1
"gene_7209"	3	W12MR1
"gene_721"	10630	W12MR1
"gene_7210"	1052	W12MR1
"gene_7211"	12311	W12MR1
"gene_7212"	4112	W12MR1
"gene_7213"	3099	W12MR1
"gene_7214"	15040	W12MR1
"gene_7215"	1279	W12MR1
"gene_7216"	1064	W12MR1
"gene_7217"	16	W12MR1
"gene_7218"	1731	W12MR1
"gene_7219"	74	W12MR1
"gene_722"	3393	W12MR1
"gene_7220"	1	W12MR1
"gene_7221"	0	W12MR1
"gene_7222"	386	W12MR1
"gene_7223"	3	W12MR1
"gene_7224"	2	W12MR1
"gene_7225"	65	W12MR1
"gene_7226"	0	W12MR1
"gene_7227"	0	W12MR1
"gene_7228"	0	W12MR1
"gene_723"	6354	W12MR1
"gene_7230"	756	W12MR1
"gene_7231"	28	W12MR1
"gene_7232"	19	W12MR1
"gene_7233"	9446	W12MR1
"gene_7234"	119	W12MR1
"gene_7235"	148	W12MR1
"gene_7236"	37	W12MR1
"gene_7237"	40	W12MR1
"gene_7238"	1	W12MR1
"gene_7239"	126	W12MR1
"gene_724"	491	W12MR1
"gene_7240"	690	W12MR1
"gene_7241"	19189	W12MR1
"gene_7242"	148	W12MR1
"gene_7243"	1	W12MR1
"gene_7244"	265	W12MR1
"gene_7245"	9	W12MR1
"gene_7246"	80	W12MR1
"gene_7247"	100	W12MR1
"gene_7248"	18	W12MR1
"gene_7249"	6	W12MR1
"gene_725"	1467	W12MR1
"gene_7250"	0	W12MR1
"gene_7251"	8	W12MR1
"gene_7252"	51	W12MR1
"gene_7253"	387	W12MR1
"gene_7254"	393	W12MR1
"gene_7255"	1	W12MR1
"gene_7256"	75	W12MR1
"gene_7257"	0	W12MR1
"gene_7258"	7	W12MR1
"gene_7259"	187	W12MR1
"gene_726"	2227	W12MR1
"gene_7260"	3	W12MR1
"gene_7261"	11	W12MR1
"gene_7262"	4	W12MR1
"gene_7263"	19	W12MR1
"gene_7264"	1	W12MR1
"gene_7265"	0	W12MR1
"gene_7266"	54	W12MR1
"gene_7267"	195	W12MR1
"gene_7268"	394	W12MR1
"gene_7269"	35344	W12MR1
"gene_727"	904	W12MR1
"gene_7270"	47	W12MR1
"gene_7271"	133	W12MR1
"gene_7272"	7	W12MR1
"gene_7273"	1	W12MR1
"gene_7274"	57	W12MR1
"gene_7275"	6	W12MR1
"gene_7276"	4	W12MR1
"gene_7277"	24	W12MR1
"gene_7278"	1	W12MR1
"gene_7279"	88	W12MR1
"gene_728"	1613	W12MR1
"gene_7280"	47	W12MR1
"gene_7281"	20	W12MR1
"gene_7282"	2	W12MR1
"gene_7283"	0	W12MR1
"gene_7284"	6	W12MR1
"gene_7285"	0	W12MR1
"gene_7287"	83	W12MR1
"gene_7288"	31	W12MR1
"gene_7289"	60	W12MR1
"gene_729"	339	W12MR1
"gene_7290"	681	W12MR1
"gene_7291"	82	W12MR1
"gene_7292"	2	W12MR1
"gene_7293"	205	W12MR1
"gene_7294"	13	W12MR1
"gene_7295"	98	W12MR1
"gene_7296"	13547	W12MR1
"gene_7297"	95	W12MR1
"gene_7298"	33	W12MR1
"gene_7299"	10	W12MR1
"gene_73"	0	W12MR1
"gene_730"	4170	W12MR1
"gene_7300"	1200	W12MR1
"gene_7301"	8823	W12MR1
"gene_7302"	670	W12MR1
"gene_7303"	15077	W12MR1
"gene_7304"	18778	W12MR1
"gene_7305"	4900	W12MR1
"gene_7306"	25	W12MR1
"gene_7307"	2835	W12MR1
"gene_7308"	1227	W12MR1
"gene_7309"	5937	W12MR1
"gene_731"	6074	W12MR1
"gene_7310"	551	W12MR1
"gene_7311"	4	W12MR1
"gene_7312"	1685	W12MR1
"gene_7313"	436	W12MR1
"gene_7314"	3401	W12MR1
"gene_7315"	94	W12MR1
"gene_7316"	2443	W12MR1
"gene_7317"	1721	W12MR1
"gene_7318"	2225	W12MR1
"gene_7319"	1604	W12MR1
"gene_732"	139	W12MR1
"gene_7320"	229	W12MR1
"gene_7322"	0	W12MR1
"gene_7323"	0	W12MR1
"gene_7324"	0	W12MR1
"gene_7325"	7	W12MR1
"gene_7326"	1372	W12MR1
"gene_7327"	0	W12MR1
"gene_7328"	35	W12MR1
"gene_7329"	6	W12MR1
"gene_733"	66	W12MR1
"gene_7330"	0	W12MR1
"gene_7331"	4	W12MR1
"gene_7332"	15	W12MR1
"gene_7333"	1	W12MR1
"gene_7334"	20	W12MR1
"gene_7335"	777	W12MR1
"gene_7336"	80	W12MR1
"gene_7337"	13	W12MR1
"gene_7338"	1	W12MR1
"gene_7339"	31	W12MR1
"gene_734"	385	W12MR1
"gene_7340"	5	W12MR1
"gene_7341"	100	W12MR1
"gene_7342"	18	W12MR1
"gene_7343"	278	W12MR1
"gene_7344"	1	W12MR1
"gene_7345"	0	W12MR1
"gene_7346"	11	W12MR1
"gene_7347"	139	W12MR1
"gene_7348"	1	W12MR1
"gene_7349"	3	W12MR1
"gene_735"	564	W12MR1
"gene_7350"	50	W12MR1
"gene_7351"	14	W12MR1
"gene_7352"	0	W12MR1
"gene_7353"	13	W12MR1
"gene_7354"	5	W12MR1
"gene_7355"	4	W12MR1
"gene_7356"	53	W12MR1
"gene_7357"	0	W12MR1
"gene_7358"	0	W12MR1
"gene_7359"	1	W12MR1
"gene_736"	6858	W12MR1
"gene_7360"	1	W12MR1
"gene_7361"	0	W12MR1
"gene_7362"	0	W12MR1
"gene_7363"	3	W12MR1
"gene_7364"	40	W12MR1
"gene_7365"	0	W12MR1
"gene_7366"	0	W12MR1
"gene_7367"	1	W12MR1
"gene_7368"	0	W12MR1
"gene_7369"	3	W12MR1
"gene_737"	1309	W12MR1
"gene_7370"	0	W12MR1
"gene_7371"	0	W12MR1
"gene_7372"	11	W12MR1
"gene_7373"	42	W12MR1
"gene_7374"	0	W12MR1
"gene_7375"	26	W12MR1
"gene_7376"	9	W12MR1
"gene_7377"	95	W12MR1
"gene_7378"	17	W12MR1
"gene_7379"	0	W12MR1
"gene_738"	328	W12MR1
"gene_7380"	1	W12MR1
"gene_7381"	6	W12MR1
"gene_7382"	11665	W12MR1
"gene_7383"	56	W12MR1
"gene_7384"	10	W12MR1
"gene_7385"	26	W12MR1
"gene_7386"	3441	W12MR1
"gene_7387"	17667	W12MR1
"gene_7388"	8030	W12MR1
"gene_7389"	59933	W12MR1
"gene_739"	568	W12MR1
"gene_7390"	22646	W12MR1
"gene_7391"	23671	W12MR1
"gene_7392"	5942	W12MR1
"gene_7393"	3	W12MR1
"gene_7394"	0	W12MR1
"gene_7395"	8	W12MR1
"gene_7396"	84	W12MR1
"gene_7397"	23	W12MR1
"gene_7398"	4	W12MR1
"gene_7399"	154	W12MR1
"gene_74"	13	W12MR1
"gene_740"	6318	W12MR1
"gene_7400"	15	W12MR1
"gene_7401"	0	W12MR1
"gene_7402"	32	W12MR1
"gene_7403"	1	W12MR1
"gene_7404"	3	W12MR1
"gene_7405"	0	W12MR1
"gene_7406"	48	W12MR1
"gene_7407"	12	W12MR1
"gene_7408"	10	W12MR1
"gene_7409"	47	W12MR1
"gene_741"	1044	W12MR1
"gene_7410"	0	W12MR1
"gene_7411"	1	W12MR1
"gene_7412"	195	W12MR1
"gene_7413"	957	W12MR1
"gene_7414"	13	W12MR1
"gene_7416"	43	W12MR1
"gene_7417"	11	W12MR1
"gene_7418"	18	W12MR1
"gene_7419"	98	W12MR1
"gene_742"	850	W12MR1
"gene_7420"	7	W12MR1
"gene_7421"	16	W12MR1
"gene_7422"	11	W12MR1
"gene_7423"	15	W12MR1
"gene_7424"	20	W12MR1
"gene_7425"	0	W12MR1
"gene_7426"	2	W12MR1
"gene_7427"	0	W12MR1
"gene_7428"	51	W12MR1
"gene_7429"	78	W12MR1
"gene_743"	4280	W12MR1
"gene_7430"	411	W12MR1
"gene_7431"	204	W12MR1
"gene_7432"	4	W12MR1
"gene_7433"	7	W12MR1
"gene_7434"	4793	W12MR1
"gene_7435"	13	W12MR1
"gene_7436"	0	W12MR1
"gene_7437"	69	W12MR1
"gene_7438"	97	W12MR1
"gene_7439"	16	W12MR1
"gene_744"	18862	W12MR1
"gene_7440"	15	W12MR1
"gene_7441"	7	W12MR1
"gene_7442"	0	W12MR1
"gene_7443"	10	W12MR1
"gene_7444"	9	W12MR1
"gene_7445"	1	W12MR1
"gene_7446"	5	W12MR1
"gene_7447"	4	W12MR1
"gene_7448"	18	W12MR1
"gene_7449"	21	W12MR1
"gene_745"	140	W12MR1
"gene_7450"	4	W12MR1
"gene_7451"	37	W12MR1
"gene_7452"	150	W12MR1
"gene_7453"	8	W12MR1
"gene_7454"	2	W12MR1
"gene_7455"	9	W12MR1
"gene_7456"	408	W12MR1
"gene_7457"	7	W12MR1
"gene_7458"	2	W12MR1
"gene_7459"	5	W12MR1
"gene_746"	259	W12MR1
"gene_7460"	75	W12MR1
"gene_7461"	21	W12MR1
"gene_7462"	138	W12MR1
"gene_7463"	49	W12MR1
"gene_7464"	30	W12MR1
"gene_7465"	4	W12MR1
"gene_7466"	14	W12MR1
"gene_7467"	3	W12MR1
"gene_7468"	9	W12MR1
"gene_7469"	2	W12MR1
"gene_747"	2343	W12MR1
"gene_7470"	37	W12MR1
"gene_7471"	0	W12MR1
"gene_7472"	2	W12MR1
"gene_7473"	311	W12MR1
"gene_7474"	0	W12MR1
"gene_7475"	1	W12MR1
"gene_7476"	11	W12MR1
"gene_7477"	48	W12MR1
"gene_7478"	3605	W12MR1
"gene_7479"	5	W12MR1
"gene_748"	5333	W12MR1
"gene_7480"	347	W12MR1
"gene_7481"	214	W12MR1
"gene_7482"	424	W12MR1
"gene_7483"	8	W12MR1
"gene_7484"	32	W12MR1
"gene_7485"	246	W12MR1
"gene_7486"	2	W12MR1
"gene_7487"	66	W12MR1
"gene_7488"	2	W12MR1
"gene_7489"	0	W12MR1
"gene_749"	331	W12MR1
"gene_7490"	3	W12MR1
"gene_7491"	0	W12MR1
"gene_7492"	0	W12MR1
"gene_7493"	0	W12MR1
"gene_7494"	1	W12MR1
"gene_7495"	1	W12MR1
"gene_7496"	118	W12MR1
"gene_7497"	672	W12MR1
"gene_7498"	5204	W12MR1
"gene_7499"	0	W12MR1
"gene_75"	0	W12MR1
"gene_750"	2702	W12MR1
"gene_7500"	0	W12MR1
"gene_7501"	160	W12MR1
"gene_7502"	338	W12MR1
"gene_7503"	453	W12MR1
"gene_7504"	408	W12MR1
"gene_7505"	488	W12MR1
"gene_7506"	292	W12MR1
"gene_7507"	33	W12MR1
"gene_7508"	9	W12MR1
"gene_7509"	0	W12MR1
"gene_751"	9734	W12MR1
"gene_7510"	0	W12MR1
"gene_7511"	13	W12MR1
"gene_7512"	10	W12MR1
"gene_7513"	36	W12MR1
"gene_7514"	2	W12MR1
"gene_7515"	247	W12MR1
"gene_7516"	134	W12MR1
"gene_7517"	9	W12MR1
"gene_7518"	0	W12MR1
"gene_7519"	503	W12MR1
"gene_752"	31	W12MR1
"gene_7520"	8	W12MR1
"gene_7521"	143	W12MR1
"gene_7522"	49	W12MR1
"gene_7523"	1	W12MR1
"gene_7524"	0	W12MR1
"gene_7526"	0	W12MR1
"gene_7527"	0	W12MR1
"gene_7528"	280	W12MR1
"gene_7529"	0	W12MR1
"gene_7530"	4943	W12MR1
"gene_7531"	510	W12MR1
"gene_7532"	9104	W12MR1
"gene_7533"	1345	W12MR1
"gene_7534"	2668	W12MR1
"gene_7535"	1148	W12MR1
"gene_7536"	17	W12MR1
"gene_7537"	10597	W12MR1
"gene_7538"	756	W12MR1
"gene_7539"	9839	W12MR1
"gene_754"	6554	W12MR1
"gene_7540"	76	W12MR1
"gene_7541"	195	W12MR1
"gene_7543"	8	W12MR1
"gene_7544"	54	W12MR1
"gene_7547"	2852	W12MR1
"gene_7548"	62	W12MR1
"gene_7549"	2481	W12MR1
"gene_755"	539	W12MR1
"gene_7550"	2260	W12MR1
"gene_7551"	60	W12MR1
"gene_7552"	3908	W12MR1
"gene_7553"	2058	W12MR1
"gene_7554"	179	W12MR1
"gene_7555"	13	W12MR1
"gene_7556"	9	W12MR1
"gene_7557"	2863	W12MR1
"gene_7558"	494	W12MR1
"gene_7559"	535	W12MR1
"gene_756"	5018	W12MR1
"gene_7560"	4	W12MR1
"gene_7561"	8	W12MR1
"gene_7562"	2480	W12MR1
"gene_7563"	3504	W12MR1
"gene_7564"	518	W12MR1
"gene_7565"	0	W12MR1
"gene_7566"	0	W12MR1
"gene_7567"	2352	W12MR1
"gene_7568"	313	W12MR1
"gene_7569"	2063	W12MR1
"gene_757"	4535	W12MR1
"gene_7570"	941	W12MR1
"gene_7571"	2224	W12MR1
"gene_7572"	151	W12MR1
"gene_7573"	903	W12MR1
"gene_7574"	3348	W12MR1
"gene_7575"	1506	W12MR1
"gene_7576"	924	W12MR1
"gene_7577"	59	W12MR1
"gene_7578"	324	W12MR1
"gene_7579"	310	W12MR1
"gene_758"	3654	W12MR1
"gene_7580"	2116	W12MR1
"gene_7581"	1965	W12MR1
"gene_7582"	785	W12MR1
"gene_7583"	429	W12MR1
"gene_7584"	4	W12MR1
"gene_7585"	231	W12MR1
"gene_7586"	19	W12MR1
"gene_7587"	4	W12MR1
"gene_7588"	1	W12MR1
"gene_7589"	148	W12MR1
"gene_759"	1230	W12MR1
"gene_7590"	10	W12MR1
"gene_7591"	141	W12MR1
"gene_7592"	30	W12MR1
"gene_7593"	5	W12MR1
"gene_7594"	174	W12MR1
"gene_7595"	600	W12MR1
"gene_7596"	19	W12MR1
"gene_7597"	0	W12MR1
"gene_7598"	2	W12MR1
"gene_7599"	27	W12MR1
"gene_76"	0	W12MR1
"gene_760"	354	W12MR1
"gene_7600"	0	W12MR1
"gene_7601"	4	W12MR1
"gene_7602"	6	W12MR1
"gene_7603"	4	W12MR1
"gene_7604"	12	W12MR1
"gene_7605"	19	W12MR1
"gene_7606"	42	W12MR1
"gene_7607"	350	W12MR1
"gene_7608"	536	W12MR1
"gene_7609"	10	W12MR1
"gene_761"	539	W12MR1
"gene_7610"	4	W12MR1
"gene_7611"	1	W12MR1
"gene_7612"	11	W12MR1
"gene_7613"	0	W12MR1
"gene_7614"	225	W12MR1
"gene_7615"	202	W12MR1
"gene_7616"	4	W12MR1
"gene_7617"	1	W12MR1
"gene_7618"	11	W12MR1
"gene_7619"	4053	W12MR1
"gene_762"	1131	W12MR1
"gene_7620"	3057	W12MR1
"gene_7621"	4073	W12MR1
"gene_7622"	281	W12MR1
"gene_7623"	757	W12MR1
"gene_7624"	21	W12MR1
"gene_7625"	1	W12MR1
"gene_7626"	37	W12MR1
"gene_7627"	145	W12MR1
"gene_7628"	6971	W12MR1
"gene_7629"	15	W12MR1
"gene_763"	3514	W12MR1
"gene_7630"	1	W12MR1
"gene_7631"	196	W12MR1
"gene_7632"	74	W12MR1
"gene_7633"	5	W12MR1
"gene_7634"	44	W12MR1
"gene_7635"	4457	W12MR1
"gene_7636"	1814	W12MR1
"gene_7637"	7287	W12MR1
"gene_7638"	0	W12MR1
"gene_7639"	11	W12MR1
"gene_764"	1481	W12MR1
"gene_7640"	77	W12MR1
"gene_7641"	180	W12MR1
"gene_7644"	34	W12MR1
"gene_7645"	0	W12MR1
"gene_7646"	897	W12MR1
"gene_7647"	2701	W12MR1
"gene_7648"	48	W12MR1
"gene_7649"	1	W12MR1
"gene_7650"	337	W12MR1
"gene_7651"	243	W12MR1
"gene_7652"	1576	W12MR1
"gene_7653"	1074	W12MR1
"gene_7654"	52	W12MR1
"gene_7655"	2	W12MR1
"gene_7656"	0	W12MR1
"gene_7657"	139	W12MR1
"gene_7658"	2800	W12MR1
"gene_7659"	11936	W12MR1
"gene_766"	3795	W12MR1
"gene_7661"	1	W12MR1
"gene_7662"	1720	W12MR1
"gene_7663"	579	W12MR1
"gene_7664"	2062	W12MR1
"gene_7665"	3848	W12MR1
"gene_7666"	10600	W12MR1
"gene_7667"	4428	W12MR1
"gene_7668"	13256	W12MR1
"gene_7669"	566	W12MR1
"gene_767"	10401	W12MR1
"gene_7670"	4003	W12MR1
"gene_7671"	3412	W12MR1
"gene_7672"	9447	W12MR1
"gene_7673"	3976	W12MR1
"gene_7674"	40	W12MR1
"gene_7675"	1576	W12MR1
"gene_7676"	3360	W12MR1
"gene_7677"	3756	W12MR1
"gene_7678"	447	W12MR1
"gene_7679"	1696	W12MR1
"gene_768"	4099	W12MR1
"gene_7680"	1810	W12MR1
"gene_7681"	542	W12MR1
"gene_7682"	10236	W12MR1
"gene_7683"	1508	W12MR1
"gene_7684"	11435	W12MR1
"gene_7685"	1530	W12MR1
"gene_7686"	11750	W12MR1
"gene_7687"	225273	W12MR1
